httpRequest.latency,httpRequest.protocol,httpRequest.referer,httpRequest.remoteIp,httpRequest.requestMethod,httpRequest.requestSize,httpRequest.requestUrl,httpRequest.responseSize,httpRequest.serverIp,httpRequest.status,httpRequest.userAgent,insertId,jsonPayload.message,jsonPayload.verifications.app,jsonPayload.verifications.auth,"'labels.""deployment-callable""",labels.execution_id,"'labels.""firebase-functions-hash""","'labels.""firebase-log-type""","'labels.""goog-drz-cloudfunctions-id""","'labels.""goog-drz-cloudfunctions-location""","'labels.""goog-managed-by""",labels.instanceId,"'labels.""run.googleapis.com/base_image_versions""",labels.scaling_reason,logName,protoPayload.authenticationInfo.principalEmail,protoPayload.authorizationInfo.granted,protoPayload.authorizationInfo.permission,protoPayload.authorizationInfo.permissionType,protoPayload.authorizationInfo.resource,protoPayload.authorizationInfo.resourceAttributes,protoPayload.methodName,protoPayload.requestMetadata.destinationAttributes,protoPayload.requestMetadata.requestAttributes.auth,protoPayload.requestMetadata.requestAttributes.time,protoPayload.resourceLocation.currentLocations,protoPayload.resourceName,"'protoPayload.response.@type",protoPayload.response.apiVersion,protoPayload.response.kind,"'protoPayload.response.metadata.annotations.""autoscaling.knative.dev/maxScale""","'protoPayload.response.metadata.annotations.""cloudfunctions.googleapis.com/function-id""","'protoPayload.response.metadata.annotations.""cloudfunctions.googleapis.com/trigger-type""","'protoPayload.response.metadata.annotations.""run.googleapis.com/base-images""","'protoPayload.response.metadata.annotations.""run.googleapis.com/build-base-image""","'protoPayload.response.metadata.annotations.""run.googleapis.com/build-enable-automatic-updates""","'protoPayload.response.metadata.annotations.""run.googleapis.com/build-environment-variables""","'protoPayload.response.metadata.annotations.""run.googleapis.com/build-function-target""","'protoPayload.response.metadata.annotations.""run.googleapis.com/build-id""","'protoPayload.response.metadata.annotations.""run.googleapis.com/build-image-uri""","'protoPayload.response.metadata.annotations.""run.googleapis.com/build-name""","'protoPayload.response.metadata.annotations.""run.googleapis.com/build-service-account""","'protoPayload.response.metadata.annotations.""run.googleapis.com/build-source-location""","'protoPayload.response.metadata.annotations.""run.googleapis.com/client-name""","'protoPayload.response.metadata.annotations.""run.googleapis.com/custom-audiences""","'protoPayload.response.metadata.annotations.""run.googleapis.com/ingress""","'protoPayload.response.metadata.annotations.""run.googleapis.com/ingress-status""","'protoPayload.response.metadata.annotations.""run.googleapis.com/maxScale""","'protoPayload.response.metadata.annotations.""run.googleapis.com/operation-id""","'protoPayload.response.metadata.annotations.""run.googleapis.com/startup-cpu-boost""","'protoPayload.response.metadata.annotations.""run.googleapis.com/urls""","'protoPayload.response.metadata.annotations.""serving.knative.dev/creator""","'protoPayload.response.metadata.annotations.""serving.knative.dev/lastModifier""",protoPayload.response.metadata.creationTimestamp,protoPayload.response.metadata.generation,"'protoPayload.response.metadata.labels.""cloud.googleapis.com/location""","'protoPayload.response.metadata.labels.""deployment-callable""","'protoPayload.response.metadata.labels.""firebase-functions-hash""","'protoPayload.response.metadata.labels.""goog-cloudfunctions-runtime""","'protoPayload.response.metadata.labels.""goog-drz-cloudfunctions-id""","'protoPayload.response.metadata.labels.""goog-drz-cloudfunctions-location""","'protoPayload.response.metadata.labels.""goog-managed-by""","'protoPayload.response.metadata.labels.""run.googleapis.com/startupProbeType""","'protoPayload.response.metadata.labels.""serving.knative.dev/configuration""","'protoPayload.response.metadata.labels.""serving.knative.dev/configurationGeneration""","'protoPayload.response.metadata.labels.""serving.knative.dev/route""","'protoPayload.response.metadata.labels.""serving.knative.dev/service""","'protoPayload.response.metadata.labels.""serving.knative.dev/serviceUid""",protoPayload.response.metadata.name,protoPayload.response.metadata.namespace,protoPayload.response.metadata.ownerReferences,protoPayload.response.metadata.resourceVersion,protoPayload.response.metadata.selfLink,protoPayload.response.metadata.uid,protoPayload.response.spec.containerConcurrency,protoPayload.response.spec.containers,protoPayload.response.spec.runtimeClassName,protoPayload.response.spec.serviceAccountName,"'protoPayload.response.spec.template.metadata.annotations.""autoscaling.knative.dev/maxScale""","'protoPayload.response.spec.template.metadata.annotations.""cloudfunctions.googleapis.com/trigger-type""","'protoPayload.response.spec.template.metadata.annotations.""run.googleapis.com/base-images""","'protoPayload.response.spec.template.metadata.annotations.""run.googleapis.com/client-name""","'protoPayload.response.spec.template.metadata.annotations.""run.googleapis.com/startup-cpu-boost""","'protoPayload.response.spec.template.metadata.labels.""deployment-callable""","'protoPayload.response.spec.template.metadata.labels.""firebase-functions-hash""","'protoPayload.response.spec.template.metadata.labels.""goog-drz-cloudfunctions-id""","'protoPayload.response.spec.template.metadata.labels.""goog-drz-cloudfunctions-location""","'protoPayload.response.spec.template.metadata.labels.""run.googleapis.com/startupProbeType""",protoPayload.response.spec.template.metadata.name,protoPayload.response.spec.template.spec.containerConcurrency,protoPayload.response.spec.template.spec.containers,protoPayload.response.spec.template.spec.runtimeClassName,protoPayload.response.spec.template.spec.serviceAccountName,protoPayload.response.spec.template.spec.timeoutSeconds,protoPayload.response.spec.timeoutSeconds,protoPayload.response.spec.traffic,protoPayload.response.status.address.url,protoPayload.response.status.conditions,protoPayload.response.status.containerStatuses,protoPayload.response.status.imageDigest,protoPayload.response.status.latestCreatedRevisionName,protoPayload.response.status.latestReadyRevisionName,protoPayload.response.status.logUrl,protoPayload.response.status.observedGeneration,protoPayload.response.status.traffic,protoPayload.response.status.url,protoPayload.serviceName,protoPayload.status.message,receiveLocation,receiveTimestamp,resource.labels.configuration_name,resource.labels.location,resource.labels.project_id,resource.labels.revision_name,resource.labels.service_name,resource.type,severity,spanId,textPayload,timestamp,trace,traceSampled
,,,,,,,,,,,69514a0b000e094155c11a96,,,,true,,d9e64d42a016ed67abeaec67691dbdcf67b607e5,,createbizappaybill,"'us-central1",cloudfunctions,0007e26d68ad065a7bf07a091fa3cd4070406260291072f29ab080f2fec325cb594f4ea4c060ddf8f97fdca317177ea8cc099a09c7e58e5e6e545f1894b1afe4f02eca05d1ec79e8652ad68215e18c,,DEPLOYMENT_ROLLOUT,"'projects/courses-43ee6/logs/run.googleapis.com%2Fvarlog%2Fsystem",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-12-28T15:17:31.924335516Z",createbizappaybill,"'us-central1","'courses-43ee6","'createbizappaybill-00028-keg",createbizappaybill,cloud_run_revision,INFO,,"'Starting new instance. Reason: DEPLOYMENT_ROLLOUT - Instance started due to traffic shifting between revisions due to deployment, traffic split adjustment, or deployment health check.","'2025-12-28T15:17:31.919873Z",,
,,,,,,,,,,,v547l0e135hm,,,,,,,,,,,,,,"'projects/courses-43ee6/logs/cloudaudit.googleapis.com%2Factivity","'service-913794600574@gcf-admin-robot.iam.gserviceaccount.com","'[true,true]","'[""run.services.update"",""run.services.update""]","'[""ADMIN_WRITE"",""ADMIN_WRITE""]","'[""namespaces/courses-43ee6/services/createbizappaybill"",""namespaces/courses-43ee6/services/createbizappaybill""]","'["""",{""service"":""run.googleapis.com/"",""name"":""namespaces/courses-43ee6/services/createbizappaybill"",""type"":""run.googleapis.com/Service""}]",google.cloud.serverless.internal.InternalServices.ReplaceInternalService,,,"'2025-12-28T15:17:28.218632Z","'[""us-central1""]","'namespaces/courses-43ee6/services/createbizappaybill",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,run.googleapis.com,,,"'2025-12-28T15:17:28.349093873Z",,"'us-central1","'courses-43ee6",,createbizappaybill,cloud_run_revision,NOTICE,,,"'2025-12-28T15:17:28.076871Z",,
,,,,,,,,,,,"'-3lf725dzqks",,,,,,,,,,,,,,"'projects/courses-43ee6/logs/cloudaudit.googleapis.com%2Factivity","'service-913794600574@gcf-admin-robot.iam.gserviceaccount.com","'[true,true]","'[""run.services.update"",""run.services.update""]","'[""ADMIN_WRITE"",""ADMIN_WRITE""]","'[""namespaces/courses-43ee6/services/createbizappaybill"",""namespaces/courses-43ee6/services/createbizappaybill""]","'["""",{""service"":""run.googleapis.com/"",""name"":""namespaces/courses-43ee6/services/createbizappaybill"",""type"":""run.googleapis.com/Service""}]",google.cloud.serverless.internal.InternalServices.ReplaceInternalService,,,"'2025-12-28T15:16:46.018958Z","'[""us-central1""]","'namespaces/courses-43ee6/services/createbizappaybill",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,run.googleapis.com,,,"'2025-12-28T15:16:46.048610339Z",,"'us-central1","'courses-43ee6",,createbizappaybill,cloud_run_revision,NOTICE,,,"'2025-12-28T15:16:45.874326Z",,
,,,,,,,,,,,6951446000067dd4e77dfcc0,,,,true,pun6tnjb2l4t,fdea36f63f2adc9f351f43d3edada19ef1affabd,,createbizappaybill,"'us-central1",cloudfunctions,0007e26d68aa91a90d80b4e3945a165ebb960bd002b2e20fbe8c89836959998069b2cdcbe265e3977aed6e2727bd32c04153f4287562cc5a04fea155621d50f22330692c01da4972fcb066bd31a6b7,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/nodejs20:nodejs20_20251207_20_19_5_RC00",,"'projects/courses-43ee6/logs/run.googleapis.com%2Fstdout",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-12-28T14:53:20.755162574Z",createbizappaybill,"'us-central1","'courses-43ee6","'createbizappaybill-00027-bos",createbizappaybill,cloud_run_revision,,12049909590938551155,"'2. Sending Request to Bizappay...
","'2025-12-28T14:53:20.425428Z",,
,,,,,,,,,,,6951445f0006652cc736ffab,,,,true,pun6tnjb2l4t,fdea36f63f2adc9f351f43d3edada19ef1affabd,,createbizappaybill,"'us-central1",cloudfunctions,0007e26d68aa91a90d80b4e3945a165ebb960bd002b2e20fbe8c89836959998069b2cdcbe265e3977aed6e2727bd32c04153f4287562cc5a04fea155621d50f22330692c01da4972fcb066bd31a6b7,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/nodejs20:nodejs20_20251207_20_19_5_RC00",,"'projects/courses-43ee6/logs/run.googleapis.com%2Fstdout",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-12-28T14:53:19.756069288Z",createbizappaybill,"'us-central1","'courses-43ee6","'createbizappaybill-00027-bos",createbizappaybill,cloud_run_revision,,12049909590938551155,"'1. Starting Bill Creation for: zxkEtTauJzDPtrJNmHVw
","'2025-12-28T14:53:19.419116Z",,
,,,,,,,,,,,6951445f00066205d4222f32,Callable request verification passed,MISSING,VALID,true,pun6tnjb2l4t,fdea36f63f2adc9f351f43d3edada19ef1affabd,"'callable-request-verification",createbizappaybill,"'us-central1",cloudfunctions,0007e26d68aa91a90d80b4e3945a165ebb960bd002b2e20fbe8c89836959998069b2cdcbe265e3977aed6e2727bd32c04153f4287562cc5a04fea155621d50f22330692c01da4972fcb066bd31a6b7,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/nodejs20:nodejs20_20251207_20_19_5_RC00",,"'projects/courses-43ee6/logs/run.googleapis.com%2Fstdout",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-12-28T14:53:19.424728730Z",createbizappaybill,"'us-central1","'courses-43ee6","'createbizappaybill-00027-bos",createbizappaybill,cloud_run_revision,DEBUG,12049909590938551155,,"'2025-12-28T14:53:19.418309Z","'projects/courses-43ee6/traces/58133d0db81c24f70c6ad4a6089a3788",
1.469046152s,HTTP/1.1,http://192.168.0.108:3000/,2402:b400:41f3:d7b0:f524:ed11:d45:96d2,POST,1948,"'https://us-central1-courses-43ee6.cloudfunctions.net/createBizappayBill",254,2001:4860:4802:36::36,200,"'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",69514460000b41b0a7434648,,,,true,,fdea36f63f2adc9f351f43d3edada19ef1affabd,,createbizappaybill,"'us-central1",cloudfunctions,0007e26d68aa91a90d80b4e3945a165ebb960bd002b2e20fbe8c89836959998069b2cdcbe265e3977aed6e2727bd32c04153f4287562cc5a04fea155621d50f22330692c01da4972fcb066bd31a6b7,,,"'projects/courses-43ee6/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-12-28T14:53:20.979202439Z",createbizappaybill,"'us-central1","'courses-43ee6","'createbizappaybill-00027-bos",createbizappaybill,cloud_run_revision,INFO,a739e0ee07770373,,"'2025-12-28T14:53:19.266887Z","'projects/courses-43ee6/traces/58133d0db81c24f70c6ad4a6089a3788",
0.031461409s,HTTP/1.1,http://192.168.0.108:3000/,2402:b400:41f3:d7b0:f524:ed11:d45:96d2,OPTIONS,784,"'https://us-central1-courses-43ee6.cloudfunctions.net/createBizappayBill",262,2001:4860:4802:36::36,204,"'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",6951445e000ee113fc0be146,,,,true,,fdea36f63f2adc9f351f43d3edada19ef1affabd,,createbizappaybill,"'us-central1",cloudfunctions,0007e26d68aa91a90d80b4e3945a165ebb960bd002b2e20fbe8c89836959998069b2cdcbe265e3977aed6e2727bd32c04153f4287562cc5a04fea155621d50f22330692c01da4972fcb066bd31a6b7,,,"'projects/courses-43ee6/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-12-28T14:53:18.979547488Z",createbizappaybill,"'us-central1","'courses-43ee6","'createbizappaybill-00027-bos",createbizappaybill,cloud_run_revision,INFO,aee7df05df3e9abc,,"'2025-12-28T14:53:18.937675Z","'projects/courses-43ee6/traces/1b0e50266b73713a0c6ad4a6089a3105",true
,,,,,,,,,,,"'-bx05kne1n50m",,,,,,,,,,,,,,"'projects/courses-43ee6/logs/cloudaudit.googleapis.com%2Fsystem_event",,,,,,,/InternalServices.ReplaceInternalService,,,,,"'namespaces/courses-43ee6/services/createbizappaybill",type.googleapis.com/google.cloud.run.v1.Service,serving.knative.dev/v1,Service,,createBizappayBill,,,"'us-central1-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/nodejs20",true,"'{""GOOGLE_NODE_RUN_SCRIPTS"":""""}",createBizappayBill,,"'us-central1-docker.pkg.dev/courses-43ee6/gcf-artifacts/courses--43ee6__us--central1__create_bizappay_bill:version_1","'projects/913794600574/locations/us-central1/builds/0fb8c9b5-4177-4f8f-97ea-932c8ec3445d","'projects/courses-43ee6/serviceAccounts/913794600574-compute@developer.gserviceaccount.com","'gs://gcf-v2-sources-913794600574-us-central1/createBizappayBill/function-source.zip#1766933396111202","'cli-firebase","'[""https://us-central1-courses-43ee6.cloudfunctions.net/createBizappayBill""]",all,all,20,"'729a639e-a84e-4e63-8998-3fadb7ceafa2",,"'[""https://createbizappaybill-913794600574.us-central1.run.app"",""https://us-central1-courses-43ee6.cloudfunctions.net/createBizappayBill"",""https://createbizappaybill-2n7sc53hoa-uc.a.run.app""]","'service-913794600574@gcf-admin-robot.iam.gserviceaccount.com","'service-913794600574@gcf-admin-robot.iam.gserviceaccount.com","'2025-12-26T17:37:02.324779Z",27,"'us-central1",true,fdea36f63f2adc9f351f43d3edada19ef1affabd,nodejs20,createbizappaybill,"'us-central1",cloudfunctions,,,,,,,createbizappaybill,913794600574,,AAZHBEEdrVc,/apis/serving.knative.dev/v1/namespaces/913794600574/services/createbizappaybill,"'807f43b9-545f-43f9-8c3f-abc7ca92eb09",,,,,20,HTTP_TRIGGER,"'{""worker"":""us-central1-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/nodejs20""}","'cli-firebase",true,true,fdea36f63f2adc9f351f43d3edada19ef1affabd,createbizappaybill,"'us-central1",Default,"'createbizappaybill-00027-bos",80,"'[{""name"":""worker"",""image"":""us-central1-docker.pkg.dev/courses-43ee6/gcf-artifacts/courses--43ee6__us--central1__create_bizappay_bill:version_1"",""ports"":[{""name"":""http1"",""containerPort"":8080}],""env"":[{""name"":""FIREBASE_CONFIG"",""value"":""{\""projectId\"":\""courses-43ee6\"",\""storageBucket\"":\""courses-43ee6.firebasestorage.app\""}""},{""name"":""GCLOUD_PROJECT"",""value"":""courses-43ee6""},{""name"":""EVENTARC_CLOUD_EVENT_SOURCE"",""value"":""projects/courses-43ee6/locations/us-central1/services/createBizappayBill""},{""name"":""FUNCTION_TARGET"",""value"":""createBizappayBill""},{""name"":""LOG_EXECUTION_ID"",""value"":""true""}],""resources"":{""limits"":{""cpu"":""1"",""memory"":""256Mi""}},""startupProbe"":{""timeoutSeconds"":240,""periodSeconds"":240,""failureThreshold"":1,""tcpSocket"":{""port"":8080}}}]","'run.googleapis.com/linux-base-image-update","'913794600574-compute@developer.gserviceaccount.com",60,,"'[{""percent"":100,""latestRevision"":true}]","'https://createbizappaybill-2n7sc53hoa-uc.a.run.app","'[{""type"":""Ready"",""status"":""True"",""lastTransitionTime"":""2025-12-28T14:50:58.169175Z""},{""type"":""ConfigurationsReady"",""status"":""True"",""lastTransitionTime"":""2025-12-28T14:50:49.650753Z""},{""type"":""RoutesReady"",""status"":""True"",""lastTransitionTime"":""2025-12-28T14:50:58.123330Z""}]",,,"'createbizappaybill-00027-bos","'createbizappaybill-00027-bos",,27,"'[{""revisionName"":""createbizappaybill-00027-bos"",""percent"":100,""latestRevision"":true}]","'https://createbizappaybill-2n7sc53hoa-uc.a.run.app",run.googleapis.com,Ready condition status changed to True for Service createbizappaybill.,,"'2025-12-28T14:50:59.143350075Z",,"'us-central1","'courses-43ee6",,createbizappaybill,cloud_run_revision,INFO,,,"'2025-12-28T14:50:58.184658Z",,
,,,,,,,,,,,"'-w5vfq7dvt7e",,,,,,,,,,,,,,"'projects/courses-43ee6/logs/cloudaudit.googleapis.com%2Fsystem_event",,,,,,,/InternalServices.ReplaceInternalService,,,,,"'namespaces/courses-43ee6/revisions/createbizappaybill-00027-bos",type.googleapis.com/google.cloud.run.v1.Revision,serving.knative.dev/v1,Revision,20,,HTTP_TRIGGER,"'{""worker"":""us-central1-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/nodejs20""}",,,,"'{""worker"":""createBizappayBill""}","'{""worker"":""0fb8c9b5-4177-4f8f-97ea-932c8ec3445d""}",,,,"'{""worker"":""gs://gcf-v2-sources-913794600574-us-central1/createBizappayBill/function-source.zip#1766933396111202""}","'cli-firebase",,,,,"'729a639e-a84e-4e63-8998-3fadb7ceafa2",true,,"'service-913794600574@gcf-admin-robot.iam.gserviceaccount.com",,"'2025-12-28T14:50:47.683562Z",1,"'us-central1",true,fdea36f63f2adc9f351f43d3edada19ef1affabd,nodejs20,createbizappaybill,"'us-central1",cloudfunctions,Default,createbizappaybill,27,createbizappaybill,createbizappaybill,"'807f43b9-545f-43f9-8c3f-abc7ca92eb09","'createbizappaybill-00027-bos",913794600574,"'[{""kind"":""Configuration"",""name"":""createbizappaybill"",""uid"":""c875fcbb-2c1a-49d8-a784-e76cc357f8ff"",""apiVersion"":""serving.knative.dev/v1"",""controller"":true,""blockOwnerDeletion"":true}]",AAZHBEEI9DQ,"'/apis/serving.knative.dev/v1/namespaces/913794600574/revisions/createbizappaybill-00027-bos","'3603cba2-d665-430d-87c5-5b7a4bb98f52",80,"'[{""name"":""worker"",""image"":""us-central1-docker.pkg.dev/courses-43ee6/gcf-artifacts/courses--43ee6__us--central1__create_bizappay_bill@sha256:c6716a37736212bdea057bde23cc5068f4e78321965ea22a706c385928ddbd21"",""ports"":[{""name"":""http1"",""containerPort"":8080}],""env"":[{""name"":""FIREBASE_CONFIG"",""value"":""{\""projectId\"":\""courses-43ee6\"",\""storageBucket\"":\""courses-43ee6.firebasestorage.app\""}""},{""name"":""GCLOUD_PROJECT"",""value"":""courses-43ee6""},{""name"":""EVENTARC_CLOUD_EVENT_SOURCE"",""value"":""projects/courses-43ee6/locations/us-central1/services/createBizappayBill""},{""name"":""FUNCTION_TARGET"",""value"":""createBizappayBill""},{""name"":""LOG_EXECUTION_ID"",""value"":""true""}],""resources"":{""limits"":{""cpu"":""1"",""memory"":""256Mi""}},""startupProbe"":{""timeoutSeconds"":240,""periodSeconds"":240,""failureThreshold"":1,""tcpSocket"":{""port"":8080}}}]","'run.googleapis.com/linux-base-image-update","'913794600574-compute@developer.gserviceaccount.com",,,,,,,,,,,,,,,,,60,,,"'[{""type"":""Ready"",""status"":""True"",""message"":""Deploying revision succeeded in 9.13s."",""lastTransitionTime"":""2025-12-28T14:50:56.811060Z""},{""type"":""ContainerHealthy"",""status"":""True"",""message"":""Containers became healthy in 1.72s."",""lastTransitionTime"":""2025-12-28T14:50:56.739021Z""},{""type"":""ContainerReady"",""status"":""True"",""message"":""Container image import completed in 1.2s."",""lastTransitionTime"":""2025-12-28T14:50:49.520564Z""},{""type"":""ResourcesAvailable"",""status"":""True"",""message"":""Provisioning imported containers completed in 5s. Checking container health. This will wait for up to 4m for the configured startup probe, including an initial delay of 0s."",""lastTransitionTime"":""2025-12-28T14:50:54.519656Z""}]","'[{""name"":""worker"",""imageDigest"":""us-central1-docker.pkg.dev/courses-43ee6/gcf-artifacts/courses--43ee6__us--central1__create_bizappay_bill@sha256:c6716a37736212bdea057bde23cc5068f4e78321965ea22a706c385928ddbd21""}]","'us-central1-docker.pkg.dev/courses-43ee6/gcf-artifacts/courses--43ee6__us--central1__create_bizappay_bill@sha256:c6716a37736212bdea057bde23cc5068f4e78321965ea22a706c385928ddbd21",,,"'https://console.cloud.google.com/logs/viewer?project=courses-43ee6&resource=cloud_run_revision/service_name/createbizappaybill/revision_name/createbizappaybill-00027-bos&advancedFilter=resource.type%3D%22cloud_run_revision%22%0Aresource.labels.service_name%3D%22createbizappaybill%22%0Aresource.labels.revision_name%3D%22createbizappaybill-00027-bos%22",1,,,run.googleapis.com,"'Ready condition status changed to True for Revision createbizappaybill-00027-bos with message: Deploying revision succeeded in 9.13s.",,"'2025-12-28T14:50:58.200733275Z",createbizappaybill,"'us-central1","'courses-43ee6","'createbizappaybill-00027-bos",createbizappaybill,cloud_run_revision,INFO,,,"'2025-12-28T14:50:56.827374Z",,
,,,,,,,,,,,695143d0000b2a16f5f64e22,,,,true,,fdea36f63f2adc9f351f43d3edada19ef1affabd,,createbizappaybill,"'us-central1",cloudfunctions,0007e26d68aa91a90d80b4e3945a165ebb960bd002b2e20fbe8c89836959998069b2cdcbe265e3977aed6e2727bd32c04153f4287562cc5a04fea155621d50f22330692c01da4972fcb066bd31a6b7,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/nodejs20:nodejs20_20251207_20_19_5_RC00",,"'projects/courses-43ee6/logs/run.googleapis.com%2Fvarlog%2Fsystem",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-12-28T14:50:56.978630054Z",createbizappaybill,"'us-central1","'courses-43ee6","'createbizappaybill-00027-bos",createbizappaybill,cloud_run_revision,INFO,,"'Default STARTUP TCP probe succeeded after 1 attempt for container ""worker"" on port 8080.","'2025-12-28T14:50:56.731670Z",,
,,,,,,,,,,,695143ce0009cfcfc07347f9,,,,true,,fdea36f63f2adc9f351f43d3edada19ef1affabd,,createbizappaybill,"'us-central1",cloudfunctions,0007e26d68aa91a90d80b4e3945a165ebb960bd002b2e20fbe8c89836959998069b2cdcbe265e3977aed6e2727bd32c04153f4287562cc5a04fea155621d50f22330692c01da4972fcb066bd31a6b7,,DEPLOYMENT_ROLLOUT,"'projects/courses-43ee6/logs/run.googleapis.com%2Fvarlog%2Fsystem",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-12-28T14:50:54.648002170Z",createbizappaybill,"'us-central1","'courses-43ee6","'createbizappaybill-00027-bos",createbizappaybill,cloud_run_revision,INFO,,"'Starting new instance. Reason: DEPLOYMENT_ROLLOUT - Instance started due to traffic shifting between revisions due to deployment, traffic split adjustment, or deployment health check.","'2025-12-28T14:50:54.643023Z",,
,,,,,,,,,,,"'-bx05kne1n4zq",,,,,,,,,,,,,,"'projects/courses-43ee6/logs/cloudaudit.googleapis.com%2Factivity","'service-913794600574@gcf-admin-robot.iam.gserviceaccount.com","'[true,true]","'[""run.services.update"",""run.services.update""]","'[""ADMIN_WRITE"",""ADMIN_WRITE""]","'[""namespaces/courses-43ee6/services/createbizappaybill"",""namespaces/courses-43ee6/services/createbizappaybill""]","'["""",{""service"":""run.googleapis.com/"",""name"":""namespaces/courses-43ee6/services/createbizappaybill"",""type"":""run.googleapis.com/Service""}]",google.cloud.serverless.internal.InternalServices.ReplaceInternalService,,,"'2025-12-28T14:50:47.625427Z","'[""us-central1""]","'namespaces/courses-43ee6/services/createbizappaybill",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,run.googleapis.com,,,"'2025-12-28T14:50:48.045120504Z",,"'us-central1","'courses-43ee6",,createbizappaybill,cloud_run_revision,NOTICE,,,"'2025-12-28T14:50:47.483833Z",,
,,,,,,,,,,,"'-94rzyce1zfdk",,,,,,,,,,,,,,"'projects/courses-43ee6/logs/cloudaudit.googleapis.com%2Factivity","'service-913794600574@gcf-admin-robot.iam.gserviceaccount.com","'[true,true]","'[""run.services.update"",""run.services.update""]","'[""ADMIN_WRITE"",""ADMIN_WRITE""]","'[""namespaces/courses-43ee6/services/createbizappaybill"",""namespaces/courses-43ee6/services/createbizappaybill""]","'["""",{""service"":""run.googleapis.com/"",""name"":""namespaces/courses-43ee6/services/createbizappaybill"",""type"":""run.googleapis.com/Service""}]",google.cloud.serverless.internal.InternalServices.ReplaceInternalService,,,"'2025-12-28T14:49:55.728148Z","'[""us-central1""]","'namespaces/courses-43ee6/services/createbizappaybill",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,run.googleapis.com,,,"'2025-12-28T14:49:56.240882361Z",,"'us-central1","'courses-43ee6",,createbizappaybill,cloud_run_revision,NOTICE,,,"'2025-12-28T14:49:55.592388Z",,
